8209625166127; 0.285440; -0.122724; -0.876109; 0.236294; -0.016227; -0.898891; 0.000000; 0.000000; 27.900000; 0
8209630506704; 0.581858; -0.004128; -0.281699; 0.549017; 0.124626; -0.317773; 0.000000; 0.000000; 27.900000; 0
8209635084340; 0.362938; -0.062827; 0.836160; 0.430539; -0.042924; 0.804753; 0.000000; 0.000000; 27.900000; 0
8209640028188; 0.009931; -0.105435; 0.488053; 0.065093; -0.128978; 0.478057; 0.000000; 0.000000; 27.900000; 0
8209645002553; 0.192453; 0.026781; -0.240577; 0.166080; 0.074306; -0.250058; 0.000000; 0.000000; 27.900000; 0
8209649946401; 0.615126; -0.004552; 0.051860; 0.608539; 0.103115; 0.011753; 0.000000; 0.000000; 27.900000; 0
8209654920766; 0.575434; -0.162642; 0.597645; 0.638362; -0.091435; 0.546708; 0.000000; 0.000000; 27.900000; 0
8209660261342; 0.210395; -0.100467; 0.055656; 0.228170; -0.064608; 0.034953; 0.000000; 0.000000; 27.900000; 0
8209664838979; 0.107572; 0.020249; -0.444102; 0.068553; 0.063808; -0.447702; 0.000000; 0.000000; 27.900000; 0
8209669782827; 0.397579; -0.006570; 0.472651; 0.427358; 0.037435; 0.444381; 0.000000; 0.000000; 27.900000; 0
8209674757192; 0.478827; -0.153261; 1.010578; 0.573480; -0.121668; 0.964547; 0.000000; 0.000000; 27.900000; 0
8209679701039; 0.179774; -0.197483; 0.090317; 0.217739; -0.166957; 0.064732; 0.000000; 0.000000; 27.900000; 0
8209684675405; 0.091818; -0.034692; -0.753014; 0.038936; 0.024376; -0.757994; 0.000000; 0.000000; 27.900000; 0
8209690015981; 0.418429; 0.059486; -0.190460; 0.385961; 0.143805; -0.212722; 0.000000; 0.000000; 27.900000; 0
8209694593618; 0.508546; -0.125766; 0.986458; 0.596633; -0.082936; 0.940578; 0.000000; 0.000000; 27.900000; 0
8209699537465; 0.278206; -0.193619; 0.645513; 0.357282; -0.173667; 0.611362; 0.000000; 0.000000; 27.900000; 0
8209704481313; 0.102700; -0.031740; -0.746189; 0.049509; 0.029550; -0.751684; 0.000000; 0.000000; 27.900000; 0
8209709455678; 0.040428; 0.255101; -1.294477; -0.105955; 0.329455; -1.273819; 0.000000; 0.000000; 27.900000; 0
8209714399526; 0.508050; -0.082283; 1.129856; 0.599379; -0.044920; 1.086364; 0.000000; 0.000000; 27.900000; 0
8209719740102; 0.418086; -0.262347; 0.237794; 0.477089; -0.189398; 0.191525; 0.000000; 0.000000; 27.900000; 0
8209724317739; 0.197026; -0.078034; -1.575778; 0.085456; 0.048515; -1.586925; 0.000000; 0.000000; 27.900000; 0
8209729292104; 0.117563; 0.090961; 0.460717; 0.133698; 0.086426; 0.457177; 0.000000; 0.000000; 27.900000; 0
8209734266469; 0.281494; 0.070254; 0.900044; 0.332488; 0.072881; 0.882266; 0.000000; 0.000000; 27.900000; 0
8209739210317; 0.515244; -0.165689; 0.004207; 0.535815; -0.064449; -0.041175; 0.000000; 0.000000; 27.900000; 0
8209744154164; 0.532701; -0.230125; -0.259896; 0.544338; -0.109656; -0.309752; 0.000000; 0.000000; 27.900000; 0
8209749494741; 0.342964; -0.077485; -0.483240; 0.312654; 0.016145; -0.509054; 0.000000; 0.000000; 27.900000; 0
8209754072377; 0.259461; 0.068849; -0.108767; 0.233837; 0.120806; -0.120900; 0.000000; 0.000000; 27.900000; 0
8209759046743; 0.363770; -0.027563; 0.363669; 0.390182; 0.019031; 0.335767; 0.000000; 0.000000; 27.900000; 0
8209763990590; 0.586862; -0.151445; -0.207855; 0.586351; -0.030397; -0.256543; 0.000000; 0.000000; 27.900000; 0
