7418106327257; 0.572039; 0.273286; -0.021212; -0.288996; -0.042350; -0.563073; 0.000000; 0.000000; 0.000000; 0
7418111332139; -0.388541; 0.416747; -0.268310; -0.406546; -0.251496; 0.410003; 0.000000; 0.000000; 0.000000; 0
7418116306505; 0.592601; 0.254576; -0.134287; -0.271249; -0.156086; -0.579724; 0.000000; 0.000000; 0.000000; 0
7418121280870; 0.295175; 0.310904; 0.253752; -0.318082; 0.243516; -0.296147; 0.000000; 0.000000; 0.000000; 0
7418126285753; 0.657376; 0.292965; -0.046538; -0.313939; -0.070608; -0.645441; 0.000000; 0.000000; 0.000000; 0
7418131626329; -0.170614; 0.197081; -0.323216; -0.192660; -0.315413; 0.189249; 0.000000; 0.000000; 0.000000; 0
7418136234483; -0.427454; 0.263035; -0.732826; -0.251847; -0.714464; 0.463737; 0.000000; 0.000000; 0.000000; 0
7418141239366; 0.146085; 0.059255; 0.064433; -0.063629; 0.059041; -0.146524; 0.000000; 0.000000; 0.000000; 0
7418146213731; 1.120604; -0.165496; 0.464707; 0.129022; 0.420323; -1.142705; 0.000000; 0.000000; 0.000000; 0
7418151188096; -0.275716; 0.010716; -0.173479; -0.001982; -0.162678; 0.282420; 0.000000; 0.000000; 0.000000; 0
7418156162462; -0.855062; 0.081479; -0.538598; -0.054367; -0.504870; 0.877501; 0.000000; 0.000000; 0.000000; 0
7418161533555; -0.098145; -0.078794; 0.491211; 0.083765; 0.494226; 0.076510; 0.000000; 0.000000; 0.000000; 0
7418166141710; 0.913541; -0.162489; 0.512913; 0.155356; 0.476964; -0.934029; 0.000000; 0.000000; 0.000000; 0
7418171116075; -0.565597; -0.165178; -0.272337; 0.169744; -0.251133; 0.573995; 0.000000; 0.000000; 0.000000; 0
7418176090440; -0.717618; -0.007765; -0.563830; 0.012700; -0.536156; 0.738455; 0.000000; 0.000000; 0.000000; 0
7418181064805; 0.251676; -0.088706; 0.684991; 0.088649; 0.674582; -0.278394; 0.000000; 0.000000; 0.000000; 0
7418186069688; 1.310173; -0.101608; 0.622128; 0.095421; 0.571518; -1.333485; 0.000000; 0.000000; 0.000000; 0
7418191440782; -0.465375; 0.101213; -0.543739; -0.100088; -0.525193; 0.486440; 0.000000; 0.000000; 0.000000; 0
7418196018419; -1.198948; 0.003428; -0.617886; 0.001787; -0.572137; 1.221444; 0.000000; 0.000000; 0.000000; 0
